order_id,customer_id,order_date,order_amount,channel,campaign,product_category
O0002977,C100872,2025-01-09,17.99,Instagram,None,Groceries
O0002978,C100873,2024-11-14,62.71,Email,None,Home
O0002979,C100873,2024-10-30,54.13,Email,None,Fashion
O0002980,C100873,2025-08-19,14.41,Email,None,Home
O0002981,C100873,2024-12-20,101.83,Email,None,Groceries
O0002982,C100873,2025-04-15,66.65,Email,None,Groceries
O0002983,C100873,2025-06-08,26.66,Email,None,Groceries
O0002984,C100874,2025-05-10,20.36,Facebook Ads,Summer Sale,Fashion
O0002985,C100874,2025-04-12,64.53,Facebook Ads,None,Electronics
O0002986,C100874,2024-12-29,54.67,Facebook Ads,Referral Bonus,Groceries
O0002987,C100874,2024-05-14,34.11,Facebook Ads,None,Electronics
O0002988,C100875,2025-02-03,59.86,Instagram,None,Beauty
O0002989,C100875,2024-09-24,83.93,Instagram,None,Fashion
O0002990,C100875,2024-08-28,106.61,Instagram,None,Groceries
O0002991,C100875,2024-08-08,78.12,Instagram,Referral Bonus,Electronics
O0002992,C100876,2025-07-04,55.45,Instagram,Summer Sale,Groceries
O0002993,C100876,2025-02-10,31.71,Instagram,None,Home
O0002994,C100876,2025-06-28,111.13,Instagram,None,Beauty
O0002995,C100876,2025-02-17,96.22,Instagram,Welcome Promo,Home
O0002996,C100876,2025-06-06,92.27,Instagram,None,Groceries
O0002997,C100876,2025-05-19,70.84,Instagram,None,Groceries
O0002998,C100877,2025-04-21,46.8,Instagram,Black Friday,Fashion
O0002999,C100877,2025-03-26,52.81,Instagram,None,Electronics
O0003000,C100877,2025-08-28,76.47,Instagram,None,Beauty
O0003001,C100877,2025-03-16,53.49,Instagram,None,Beauty
O0003002,C100877,2025-04-07,24.22,Instagram,Welcome Promo,Groceries
O0003003,C100878,2024-09-06,88.28,Referral,None,Home
O0003004,C100878,2024-08-06,21.55,Referral,Summer Sale,Home
O0003005,C100878,2024-07-04,18.08,Referral,None,Groceries
O0003006,C100878,2025-02-05,29.03,Referral,Welcome Promo,Beauty
O0003007,C100879,2024-10-24,49.79,Instagram,None,Home
O0003008,C100879,2024-09-30,44.06,Instagram,Summer Sale,Beauty
O0003009,C100879,2024-12-31,38.87,Instagram,None,Groceries
O0003010,C100879,2024-07-13,45.09,Instagram,None,Fashion
O0003011,C100881,2025-02-26,34.04,Email,Welcome Promo,Home
O0003012,C100881,2025-02-24,56.22,Email,None,Home
O0003013,C100881,2025-03-02,76.31,Email,Welcome Promo,Home
O0003014,C100882,2024-10-20,75.7,Facebook Ads,None,Home
O0003015,C100882,2025-04-12,18.71,Facebook Ads,None,Home
O0003016,C100882,2024-11-27,61.73,Facebook Ads,None,Groceries
O0003017,C100883,2024-12-09,12.98,Email,None,Groceries
O0003018,C100883,2024-09-14,68.21,Email,None,Electronics
O0003019,C100883,2024-12-29,12.52,Email,Summer Sale,Electronics
O0003020,C100883,2025-03-02,38.71,Email,Welcome Promo,Home
O0003021,C100885,2024-07-03,10.06,Instagram,None,Groceries
O0003022,C100885,2024-09-02,47.79,Instagram,None,Fashion
O0003023,C100886,2025-01-24,41.92,Organic Search,None,Fashion
O0003024,C100886,2025-05-25,16.0,Organic Search,None,Groceries
O0003025,C100888,2025-06-30,79.34,Facebook Ads,None,Home
O0003026,C100888,2025-01-12,28.53,Facebook Ads,None,Fashion
O0003027,C100888,2025-03-05,58.38,Facebook Ads,None,Groceries
O0003028,C100889,2025-01-26,14.37,Direct,None,Electronics
O0003029,C100890,2025-01-11,60.42,Organic Search,Summer Sale,Beauty
O0003030,C100890,2025-08-22,39.2,Organic Search,Welcome Promo,Fashion
O0003031,C100890,2025-05-18,62.47,Organic Search,None,Groceries
O0003032,C100890,2025-04-19,60.83,Organic Search,None,Groceries
O0003033,C100890,2025-02-19,82.82,Organic Search,None,Groceries
O0003034,C100890,2025-04-14,11.23,Organic Search,None,Electronics
O0003035,C100890,2025-08-02,73.18,Organic Search,None,Fashion
O0003036,C100891,2025-09-03,39.69,Instagram,None,Electronics
O0003037,C100892,2025-05-18,70.05,Email,Welcome Promo,Electronics
O0003038,C100892,2025-06-01,49.78,Email,Welcome Promo,Groceries
O0003039,C100892,2025-06-04,31.84,Email,Black Friday,Electronics
O0003040,C100892,2025-05-04,37.93,Email,Welcome Promo,Beauty
O0003041,C100893,2025-01-12,51.29,Organic Search,None,Groceries
O0003042,C100893,2024-10-12,5.0,Organic Search,None,Home
O0003043,C100893,2024-11-09,110.88,Organic Search,Summer Sale,Beauty
O0003044,C100894,2025-04-17,15.62,Instagram,None,Groceries
O0003045,C100894,2025-02-18,90.88,Instagram,Welcome Promo,Beauty
O0003046,C100894,2025-02-10,78.33,Instagram,None,Beauty
O0003047,C100895,2025-04-13,25.32,Facebook Ads,None,Beauty
O0003048,C100895,2025-02-16,71.28,Facebook Ads,Summer Sale,Beauty
O0003049,C100895,2025-01-18,89.36,Facebook Ads,Summer Sale,Beauty
O0003050,C100895,2025-04-05,26.77,Facebook Ads,None,Fashion
O0003051,C100896,2024-11-23,16.78,Facebook Ads,None,Home
O0003052,C100896,2024-11-16,5.0,Facebook Ads,None,Electronics
O0003053,C100896,2024-12-09,48.33,Facebook Ads,Welcome Promo,Home
O0003054,C100896,2024-07-16,25.44,Facebook Ads,Welcome Promo,Fashion
O0003055,C100896,2024-12-24,5.0,Facebook Ads,Welcome Promo,Groceries
O0003056,C100896,2024-12-07,87.87,Facebook Ads,None,Home
O0003057,C100896,2025-01-23,87.3,Facebook Ads,Referral Bonus,Home
O0003058,C100897,2025-08-08,40.26,Organic Search,Welcome Promo,Beauty
O0003059,C100897,2025-09-05,35.55,Organic Search,None,Home
O0003060,C100897,2025-07-11,25.9,Organic Search,Summer Sale,Beauty
O0003061,C100898,2025-08-03,70.16,Referral,Welcome Promo,Beauty
O0003062,C100898,2024-06-16,22.16,Referral,Summer Sale,Electronics
O0003063,C100898,2024-09-04,69.52,Referral,Welcome Promo,Home
O0003064,C100898,2025-08-31,113.33,Referral,None,Beauty
O0003065,C100898,2024-08-09,9.12,Referral,None,Groceries
O0003066,C100898,2024-07-25,66.96,Referral,None,Beauty
O0003067,C100898,2025-01-30,70.06,Referral,Welcome Promo,Beauty
O0003068,C100899,2024-11-05,8.17,Email,None,Home
O0003069,C100899,2025-01-29,42.78,Email,Summer Sale,Fashion
O0003070,C100899,2024-11-19,52.59,Email,None,Electronics
O0003071,C100900,2025-04-16,89.98,Instagram,Summer Sale,Home
O0003072,C100900,2025-04-17,45.13,Instagram,None,Groceries
O0003073,C100900,2024-07-23,52.55,Instagram,None,Electronics
O0003074,C100901,2024-11-26,74.8,Organic Search,None,Electronics
O0003075,C100901,2025-04-16,65.16,Organic Search,Black Friday,Electronics
O0003076,C100901,2024-08-18,88.48,Organic Search,None,Beauty
O0003077,C100901,2025-03-11,29.5,Organic Search,Black Friday,Home
O0003078,C100901,2025-02-22,47.77,Organic Search,Summer Sale,Groceries
O0003079,C100902,2025-07-16,6.92,Email,Summer Sale,Fashion
O0003080,C100902,2024-09-29,51.89,Email,Summer Sale,Electronics
O0003081,C100903,2025-09-05,5.0,Organic Search,None,Groceries
O0003082,C100903,2025-04-25,8.41,Organic Search,None,Groceries
O0003083,C100903,2025-04-12,8.46,Organic Search,Welcome Promo,Electronics
O0003084,C100903,2024-12-29,49.46,Organic Search,Black Friday,Electronics
O0003085,C100903,2025-06-23,5.0,Organic Search,Summer Sale,Home
O0003086,C100904,2024-08-18,73.78,Facebook Ads,Black Friday,Electronics
O0003087,C100904,2025-05-03,67.63,Facebook Ads,None,Groceries
O0003088,C100904,2024-12-23,46.4,Facebook Ads,Welcome Promo,Beauty
O0003089,C100904,2025-01-22,49.38,Facebook Ads,None,Groceries
O0003090,C100905,2025-09-29,86.47,Organic Search,None,Groceries
O0003091,C100905,2025-07-06,22.78,Organic Search,Welcome Promo,Groceries
O0003092,C100906,2025-06-20,58.14,Direct,None,Fashion
O0003093,C100906,2025-08-30,104.17,Direct,None,Electronics
O0003094,C100906,2025-04-25,53.54,Direct,None,Electronics
O0003095,C100907,2024-12-17,38.83,Referral,Summer Sale,Electronics
O0003096,C100907,2025-01-11,90.96,Referral,None,Home
O0003097,C100908,2025-01-25,24.89,Referral,None,Fashion
O0003098,C100908,2025-01-27,30.74,Referral,Referral Bonus,Fashion
O0003099,C100908,2024-08-17,47.25,Referral,None,Groceries
O0003100,C100910,2025-06-25,5.0,Referral,None,Beauty
O0003101,C100911,2025-02-17,105.61,Email,None,Groceries
O0003102,C100911,2025-08-18,65.83,Email,Welcome Promo,Home
O0003103,C100911,2025-02-21,38.43,Email,Welcome Promo,Groceries
O0003104,C100912,2024-12-05,102.89,Direct,None,Beauty
O0003105,C100912,2025-02-07,52.94,Direct,None,Fashion
O0003106,C100912,2025-06-16,40.08,Direct,None,Fashion
O0003107,C100914,2024-12-01,65.19,Instagram,None,Home
O0003108,C100914,2025-02-14,54.05,Instagram,Welcome Promo,Home
O0003109,C100914,2025-05-22,9.27,Instagram,None,Groceries
O0003110,C100915,2025-04-17,101.06,Facebook Ads,None,Electronics
O0003111,C100915,2025-05-03,72.88,Facebook Ads,None,Groceries
O0003112,C100915,2025-04-20,27.29,Facebook Ads,None,Home
O0003113,C100915,2025-06-15,5.0,Facebook Ads,None,Groceries
O0003114,C100915,2024-12-03,52.53,Facebook Ads,Referral Bonus,Electronics
O0003115,C100916,2024-10-22,43.03,Email,None,Electronics
O0003116,C100916,2025-03-05,5.0,Email,Welcome Promo,Electronics
O0003117,C100916,2024-09-18,73.93,Email,None,Home
O0003118,C100916,2025-05-04,17.74,Email,None,Electronics
O0003119,C100916,2024-07-05,5.0,Email,None,Home
O0003120,C100918,2025-08-31,96.2,Referral,Black Friday,Home
O0003121,C100918,2025-08-20,57.03,Referral,None,Fashion
O0003122,C100918,2025-05-22,51.53,Referral,Black Friday,Electronics
O0003123,C100918,2025-05-03,54.26,Referral,None,Home
O0003124,C100918,2025-03-07,70.89,Referral,Black Friday,Beauty
O0003125,C100919,2025-06-23,20.27,Instagram,Welcome Promo,Home
O0003126,C100919,2024-08-08,66.61,Instagram,Summer Sale,Electronics
O0003127,C100919,2024-05-16,5.0,Instagram,None,Fashion
O0003128,C100919,2024-11-08,51.92,Instagram,None,Electronics
O0003129,C100919,2024-12-05,39.89,Instagram,Welcome Promo,Home
O0003130,C100919,2024-09-23,23.52,Instagram,None,Beauty
O0003131,C100920,2025-07-11,75.69,Facebook Ads,None,Groceries
O0003132,C100920,2025-06-28,70.32,Facebook Ads,None,Groceries
O0003133,C100920,2025-07-09,8.81,Facebook Ads,Welcome Promo,Electronics
O0003134,C100920,2025-09-03,15.28,Facebook Ads,None,Home
O0003135,C100920,2025-08-15,71.6,Facebook Ads,Welcome Promo,Groceries
O0003136,C100921,2024-12-07,5.0,Organic Search,Welcome Promo,Fashion
O0003137,C100921,2024-10-13,68.77,Organic Search,None,Electronics
O0003138,C100921,2025-03-10,56.9,Organic Search,Welcome Promo,Home
O0003139,C100921,2025-07-20,63.09,Organic Search,None,Fashion
O0003140,C100921,2025-02-22,83.18,Organic Search,None,Home
O0003141,C100921,2025-05-28,63.55,Organic Search,None,Fashion
O0003142,C100921,2025-05-01,56.58,Organic Search,None,Beauty
O0003143,C100923,2025-04-25,48.47,Referral,None,Electronics
O0003144,C100923,2025-06-14,92.31,Referral,None,Groceries
O0003145,C100923,2025-05-16,64.36,Referral,None,Beauty
O0003146,C100923,2025-06-13,81.92,Referral,None,Home
O0003147,C100925,2025-02-03,80.34,Organic Search,None,Groceries
O0003148,C100925,2025-03-31,58.45,Organic Search,Welcome Promo,Electronics
O0003149,C100925,2024-09-13,5.0,Organic Search,None,Electronics
O0003150,C100925,2024-10-31,46.77,Organic Search,None,Fashion
O0003151,C100925,2024-08-30,47.08,Organic Search,None,Beauty
O0003152,C100925,2024-12-19,42.59,Organic Search,None,Fashion
O0003153,C100926,2025-06-04,52.05,Instagram,None,Home
O0003154,C100926,2024-11-02,61.44,Instagram,Welcome Promo,Beauty
O0003155,C100926,2024-09-28,52.96,Instagram,Welcome Promo,Home
O0003156,C100926,2025-02-09,9.53,Instagram,None,Beauty
O0003157,C100927,2024-11-14,40.13,Instagram,Welcome Promo,Home
O0003158,C100927,2024-12-07,21.86,Instagram,Welcome Promo,Home
O0003159,C100928,2025-03-21,5.0,Facebook Ads,None,Electronics
O0003160,C100928,2025-05-07,19.83,Facebook Ads,None,Electronics
O0003161,C100928,2025-03-20,84.1,Facebook Ads,Summer Sale,Groceries
O0003162,C100928,2024-11-06,43.98,Facebook Ads,None,Beauty
O0003163,C100929,2025-03-23,65.0,Organic Search,Referral Bonus,Home
O0003164,C100929,2024-09-04,27.59,Organic Search,None,Beauty
O0003165,C100929,2024-08-30,56.63,Organic Search,Welcome Promo,Groceries
O0003166,C100929,2024-11-15,16.26,Organic Search,Welcome Promo,Fashion
O0003167,C100929,2024-08-29,111.45,Organic Search,None,Groceries
O0003168,C100931,2025-05-10,45.61,Instagram,None,Groceries
O0003169,C100931,2025-04-06,59.97,Instagram,Welcome Promo,Fashion
O0003170,C100931,2025-06-24,80.33,Instagram,None,Groceries
O0003171,C100931,2025-07-27,22.0,Instagram,None,Electronics
O0003172,C100931,2025-06-18,22.97,Instagram,Referral Bonus,Beauty
O0003173,C100931,2025-07-02,81.59,Instagram,None,Groceries
O0003174,C100932,2026-07-12,23.82,Instagram,Summer Sale,Home
O0003175,C100932,2026-07-12,85.54,Instagram,None,Electronics
O0003176,C100932,2026-07-12,51.56,Instagram,Summer Sale,Fashion
O0003177,C100932,2026-07-12,70.26,Instagram,Welcome Promo,Groceries
O0003178,C100932,2026-07-12,19.85,Instagram,Welcome Promo,Electronics
O0003179,C100932,2026-07-12,55.57,Instagram,Referral Bonus,Fashion
O0003180,C100933,2024-12-22,68.6,Facebook Ads,Summer Sale,Electronics
O0003181,C100933,2025-01-22,87.79,Facebook Ads,None,Electronics
O0003182,C100933,2025-03-18,68.11,Facebook Ads,None,Groceries
O0003183,C100933,2025-02-17,108.52,Facebook Ads,None,Home
O0003184,C100934,2024-10-02,43.75,Facebook Ads,None,Electronics
O0003185,C100934,2024-06-03,85.73,Facebook Ads,None,Fashion
O0003186,C100934,2024-09-25,15.99,Facebook Ads,Welcome Promo,Electronics
O0003187,C100934,2024-10-15,96.6,Facebook Ads,None,Groceries
O0003188,C100935,2024-09-04,87.42,Email,None,Home
O0003189,C100935,2024-08-18,54.27,Email,Black Friday,Fashion
O0003190,C100935,2025-03-17,27.13,Email,None,Electronics
O0003191,C100935,2025-02-06,5.0,Email,None,Groceries
O0003192,C100935,2025-01-24,73.72,Email,Welcome Promo,Home
O0003193,C100935,2024-11-09,37.75,Email,Welcome Promo,Electronics
O0003194,C100935,2024-09-17,69.67,Email,Black Friday,Electronics
O0003195,C100936,2024-09-28,59.1,Referral,None,Home
O0003196,C100936,2025-05-07,5.0,Referral,Welcome Promo,Groceries
O0003197,C100936,2024-12-24,28.63,Referral,None,Beauty
O0003198,C100936,2024-11-24,36.24,Referral,None,Groceries
O0003199,C100936,2024-09-07,85.07,Referral,None,Groceries
O0003200,C100937,2025-09-15,53.97,Email,Black Friday,Beauty
O0003201,C100937,2025-09-11,58.83,Email,None,Fashion
O0003202,C100937,2025-08-17,63.2,Email,Welcome Promo,Home
O0003203,C100937,2025-10-19,11.04,Email,None,Electronics
O0003204,C100937,2025-08-20,43.15,Email,None,Fashion
O0003205,C100937,2025-10-05,34.35,Email,None,Fashion
O0003206,C100937,2025-08-24,27.3,Email,Welcome Promo,Home
O0003207,C100938,2025-03-03,73.49,Instagram,None,Fashion
O0003208,C100938,2025-03-19,112.3,Instagram,Summer Sale,Electronics
O0003209,C100939,2025-03-12,51.44,Organic Search,Referral Bonus,Electronics
O0003210,C100939,2025-05-13,49.92,Organic Search,Referral Bonus,Home
O0003211,C100939,2024-11-22,7.12,Organic Search,None,Electronics
O0003212,C100940,2024-11-13,21.61,Organic Search,Welcome Promo,Electronics
O0003213,C100940,2024-10-26,51.51,Organic Search,Referral Bonus,Electronics
O0003214,C100940,2025-02-02,16.44,Organic Search,Welcome Promo,Electronics
O0003215,C100941,2025-01-22,42.66,Referral,Black Friday,Home
O0003216,C100941,2025-06-10,41.93,Referral,None,Fashion
O0003217,C100941,2025-07-10,47.09,Referral,None,Electronics
O0003218,C100942,2025-03-09,27.76,Email,None,Groceries
O0003219,C100942,2025-06-17,61.61,Email,None,Electronics
O0003220,C100942,2025-04-10,16.16,Email,Welcome Promo,Beauty
O0003221,C100942,2025-03-25,18.63,Email,Black Friday,Home
O0003222,C100942,2024-12-26,35.14,Email,Referral Bonus,Electronics
O0003223,C100943,2025-08-03,47.49,Facebook Ads,None,Home
O0003224,C100943,2025-05-06,78.55,Facebook Ads,None,Fashion
O0003225,C100943,2025-07-01,57.78,Facebook Ads,Welcome Promo,Electronics
O0003226,C100944,2024-08-27,95.23,Email,None,Fashion
O0003227,C100944,2025-01-28,26.82,Email,None,Fashion
O0003228,C100944,2024-09-09,22.72,Email,None,Groceries
O0003229,C100944,2024-09-05,51.2,Email,None,Electronics
O0003230,C100945,2025-02-17,21.89,Instagram,None,Home
O0003231,C100945,2025-03-18,136.74,Instagram,Summer Sale,Groceries
O0003232,C100945,2025-03-30,37.87,Instagram,None,Electronics
O0003233,C100945,2025-03-15,51.76,Instagram,Welcome Promo,Fashion
O0003234,C100945,2024-12-07,58.49,Instagram,None,Groceries
O0003235,C100945,2024-05-13,76.56,Instagram,None,Groceries
O0003236,C100946,2024-06-10,40.67,Instagram,Summer Sale,Home
O0003237,C100946,2025-04-12,18.87,Instagram,Referral Bonus,Electronics
O0003238,C100946,2024-08-28,95.44,Instagram,Referral Bonus,Beauty
O0003239,C100946,2024-12-09,37.49,Instagram,None,Groceries
O0003240,C100947,2025-07-15,80.87,Organic Search,None,Fashion
O0003241,C100947,2025-07-10,42.39,Organic Search,None,Fashion
O0003242,C100947,2025-08-18,65.43,Organic Search,None,Beauty
O0003243,C100947,2025-08-29,60.54,Organic Search,None,Groceries
O0003244,C100947,2025-09-22,56.19,Organic Search,Welcome Promo,Beauty
O0003245,C100947,2025-07-29,80.53,Organic Search,Welcome Promo,Fashion
O0003246,C100947,2025-10-14,24.41,Organic Search,None,Groceries
O0003247,C100948,2025-05-27,5.0,Referral,Referral Bonus,Groceries
O0003248,C100948,2025-08-15,45.4,Referral,Referral Bonus,Electronics
O0003249,C100949,2025-04-28,47.7,Instagram,None,Groceries
O0003250,C100949,2025-02-04,69.63,Instagram,None,Groceries
O0003251,C100950,2025-03-22,57.6,Organic Search,None,Fashion
O0003252,C100950,2024-12-06,89.73,Organic Search,None,Home
O0003253,C100950,2024-12-20,84.86,Organic Search,Referral Bonus,Beauty
O0003254,C100950,2025-07-30,18.37,Organic Search,Black Friday,Groceries
O0003255,C100950,2025-07-26,78.18,Organic Search,None,Electronics
O0003256,C100950,2025-08-20,48.44,Organic Search,None,Fashion
O0003257,C100950,2025-02-25,31.47,Organic Search,None,Fashion
O0003258,C100950,2025-08-11,5.0,Organic Search,Welcome Promo,Home
O0003259,C100951,2025-01-06,53.87,Organic Search,Summer Sale,Groceries
O0003260,C100951,2024-12-29,67.79,Organic Search,Black Friday,Groceries
O0003261,C100951,2025-01-21,49.03,Organic Search,Referral Bonus,Home
O0003262,C100952,2025-02-02,68.94,Instagram,Black Friday,Home
O0003263,C100952,2024-10-20,78.76,Instagram,None,Home
O0003264,C100952,2024-08-28,65.1,Instagram,None,Beauty
O0003265,C100952,2025-05-20,5.0,Instagram,Summer Sale,Fashion
O0003266,C100952,2025-08-18,6.67,Instagram,Summer Sale,Home
O0003267,C100953,2025-09-14,118.35,Facebook Ads,Welcome Promo,Electronics
O0003268,C100953,2025-08-18,75.6,Facebook Ads,None,Fashion
O0003269,C100953,2025-10-22,29.15,Facebook Ads,None,Beauty
O0003270,C100953,2025-08-23,32.44,Facebook Ads,None,Fashion
O0003271,C100953,2025-09-10,68.8,Facebook Ads,None,Home
O0003272,C100954,2024-11-18,72.23,Direct,Welcome Promo,Beauty
O0003273,C100955,2025-01-19,61.53,Direct,None,Fashion
O0003274,C100955,2025-03-18,52.66,Direct,None,Electronics
O0003275,C100955,2024-11-11,34.22,Direct,Referral Bonus,Beauty
O0003276,C100955,2024-10-28,104.27,Direct,Black Friday,Fashion
O0003277,C100956,2025-02-08,57.37,Facebook Ads,None,Fashion
O0003278,C100956,2025-03-31,55.64,Facebook Ads,None,Groceries
O0003279,C100956,2025-04-24,21.32,Facebook Ads,Welcome Promo,Electronics
O0003280,C100956,2025-02-01,98.34,Facebook Ads,Welcome Promo,Fashion
O0003281,C100956,2025-04-13,59.1,Facebook Ads,None,Home
O0003282,C100958,2024-12-06,31.47,Facebook Ads,None,Beauty
O0003283,C100958,2024-08-29,30.24,Facebook Ads,None,Groceries
O0003284,C100958,2025-04-05,47.34,Facebook Ads,None,Home
O0003285,C100958,2025-07-10,90.95,Facebook Ads,Referral Bonus,Fashion
O0003286,C100960,2024-12-08,37.09,Organic Search,Referral Bonus,Home
O0003287,C100960,2024-07-04,34.65,Organic Search,Summer Sale,Home
O0003288,C100960,2025-04-11,71.36,Organic Search,None,Groceries
O0003289,C100960,2025-02-13,51.18,Organic Search,None,Groceries
O0003290,C100962,2025-01-10,58.47,Email,Welcome Promo,Home
O0003291,C100962,2024-12-02,21.16,Email,None,Groceries
O0003292,C100962,2024-10-30,19.17,Email,None,Groceries
O0003293,C100962,2024-11-20,83.48,Email,None,Beauty
O0003294,C100962,2025-01-01,27.54,Email,Welcome Promo,Groceries
O0003295,C100962,2025-02-26,23.5,Email,None,Home
O0003296,C100963,2025-05-04,5.0,Referral,None,Electronics
O0003297,C100963,2024-11-04,72.76,Referral,Welcome Promo,Fashion
O0003298,C100963,2024-10-31,37.78,Referral,Summer Sale,Beauty
O0003299,C100963,2024-12-17,32.78,Referral,Black Friday,Fashion
O0003300,C100964,2024-09-16,23.66,Instagram,None,Beauty
